Trade Date,Index,Trade Start,Trade End,Delivery Start,Delivery End,Index Price,Price Currency,Duration,Traded Volume,Total Traded Volume,Traded Volume Unit,Alternate Volume,Total Alternate Volume,Trades In Index,Last Update Time,Component Type,Settle State
2016-07-17,ICE NGX AB-NIT Same Day Index (5A),2016-07-15,2016-07-15 23:59:59,2016-07-15,2016-07-17,2.0629,CAD,1.0,889900.0,2669700.0,GJ,,,151.0,2016-07-16 02:15:20,Index,Settled
2016-07-18,ICE NGX AB-NIT Same Day Index (5A),2016-07-18,2016-07-18 23:59:59,2016-07-18,2016-07-18,2.3064,CAD,1.0,1418700.0,1418700.0,GJ,,,230.0,2016-07-19 02:15:05,Index,Settled
2016-07-19,ICE NGX AB-NIT Same Day Index (5A),2016-07-19,2016-07-19 23:59:59,2016-07-19,2016-07-19,2.3662,CAD,1.0,1057700.0,1057700.0,GJ,,,198.0,2016-07-20 02:15:06,Index,Settled
2016-07-20,ICE NGX AB-NIT Same Day Index (5A),2016-07-20,2016-07-20 23:59:59,2016-07-20,2016-07-20,2.2705,CAD,1.0,1108700.0,1108700.0,GJ,,,182.0,2016-07-21 02:15:06,Index,Settled
2016-07-21,ICE NGX AB-NIT Same Day Index (5A),2016-07-21,2016-07-21 23:59:59,2016-07-21,2016-07-21,2.2861,CAD,1.0,905100.0,905100.0,GJ,,,153.0,2016-07-22 02:15:05,Index,Settled
2016-07-22,ICE NGX AB-NIT Same Day Index (5A),2016-07-22,2016-07-22 23:59:59,2016-07-22,2016-07-24,2.4473,CAD,1.0,597300.0,1791900.0,GJ,,,114.0,2016-07-23 02:15:05,Index,Settled
2016-07-23,ICE NGX AB-NIT Same Day Index (5A),2016-07-22,2016-07-22 23:59:59,2016-07-22,2016-07-24,2.4473,CAD,1.0,597300.0,1791900.0,GJ,,,114.0,2016-07-23 02:15:08,Index,Settled
2016-07-24,ICE NGX AB-NIT Same Day Index (5A),2016-07-22,2016-07-22 23:59:59,2016-07-22,2016-07-24,2.4473,CAD,1.0,597300.0,1791900.0,GJ,,,114.0,2016-07-23 02:15:14,Index,Settled
2016-07-25,ICE NGX AB-NIT Same Day Index (5A),2016-07-25,2016-07-25 23:59:59,2016-07-25,2016-07-25,2.3253,CAD,1.0,959800.0,959800.0,GJ,,,160.0,2016-07-26 02:15:06,Index,Settled
2016-07-26,ICE NGX AB-NIT Same Day Index (5A),2016-07-26,2016-07-26 23:59:59,2016-07-26,2016-07-26,2.2059,CAD,1.0,1303100.0,1303100.0,GJ,,,223.0,2016-07-27 02:15:05,Index,Settled
2016-07-27,ICE NGX AB-NIT Same Day Index (5A),2016-07-27,2016-07-27 23:59:59,2016-07-27,2016-07-27,2.2991,CAD,1.0,989500.0,989500.0,GJ,,,157.0,2016-07-28 02:15:05,Index,Settled
2016-07-28,ICE NGX AB-NIT Same Day Index (5A),2016-07-28,2016-07-28 23:59:59,2016-07-28,2016-07-28,2.3585,CAD,1.0,943200.0,943200.0,GJ,,,154.0,2016-07-29 02:15:13,Index,Settled
2016-07-29,ICE NGX AB-NIT Same Day Index (5A),2016-07-29,2016-07-29 23:59:59,2016-07-29,2016-08-01,2.4331,CAD,1.0,449400.0,1797600.0,GJ,,,90.0,2016-07-30 02:15:01,Index,Settled
2016-07-30,ICE NGX AB-NIT Same Day Index (5A),2016-07-29,2016-07-29 23:59:59,2016-07-29,2016-08-01,2.4331,CAD,1.0,449400.0,1797600.0,GJ,,,90.0,2016-07-30 02:15:02,Index,Settled
2016-07-31,ICE NGX AB-NIT Same Day Index (5A),2016-07-29,2016-07-29 23:59:59,2016-07-29,2016-08-01,2.4331,CAD,1.0,449400.0,1797600.0,GJ,,,90.0,2016-07-30 02:15:03,Index,Settled
2016-08-01,ICE NGX AB-NIT Same Day Index (5A),2016-07-29,2016-07-29 23:59:59,2016-07-29,2016-08-01,2.4331,CAD,1.0,449400.0,1797600.0,GJ,,,90.0,2016-07-30 02:15:22,Index,Settled
2016-08-02,ICE NGX AB-NIT Same Day Index (5A),2016-08-02,2016-08-02 23:59:59,2016-08-02,2016-08-02,2.2553,CAD,1.0,1222900.0,1222900.0,GJ,,,190.0,2016-08-03 02:15:06,Index,Settled
2016-08-03,ICE NGX AB-NIT Same Day Index (5A),2016-08-03,2016-08-03 23:59:59,2016-08-03,2016-08-03,2.3529,CAD,1.0,1502000.0,1502000.0,GJ,,,200.0,2016-08-04 02:15:06,Index,Settled
2016-08-04,ICE NGX AB-NIT Same Day Index (5A),2016-08-04,2016-08-04 23:59:59,2016-08-04,2016-08-04,2.4538,CAD,1.0,1170900.0,1170900.0,GJ,,,163.0,2016-08-05 02:15:05,Index,Settled
2016-08-05,ICE NGX AB-NIT Same Day Index (5A),2016-08-05,2016-08-05 23:59:59,2016-08-05,2016-08-07,2.1559,CAD,1.0,1195200.0,3585600.0,GJ,,,168.0,2016-08-06 02:15:01,Index,Settled
2016-08-06,ICE NGX AB-NIT Same Day Index (5A),2016-08-05,2016-08-05 23:59:59,2016-08-05,2016-08-07,2.1559,CAD,1.0,1195200.0,3585600.0,GJ,,,168.0,2016-08-06 02:15:03,Index,Settled
2016-08-07,ICE NGX AB-NIT Same Day Index (5A),2016-08-05,2016-08-05 23:59:59,2016-08-05,2016-08-07,2.1559,CAD,1.0,1195200.0,3585600.0,GJ,,,168.0,2016-08-06 02:15:22,Index,Settled
2016-08-08,ICE NGX AB-NIT Same Day Index (5A),2016-08-08,2016-08-08 23:59:59,2016-08-08,2016-08-08,1.9383,CAD,1.0,1423800.0,1423800.0,GJ,,,208.0,2016-08-09 02:15:04,Index,Settled
2016-08-09,ICE NGX AB-NIT Same Day Index (5A),2016-08-09,2016-08-09 23:59:59,2016-08-09,2016-08-09,1.1414,CAD,1.0,1558000.0,1558000.0,GJ,,,282.0,2016-08-10 02:15:04,Index,Settled
2016-08-10,ICE NGX AB-NIT Same Day Index (5A),2016-08-10,2016-08-10 23:59:59,2016-08-10,2016-08-10,1.2869,CAD,1.0,1425400.0,1425400.0,GJ,,,234.0,2016-08-11 02:15:04,Index,Settled
2016-08-11,ICE NGX AB-NIT Same Day Index (5A),2016-08-11,2016-08-11 23:59:59,2016-08-11,2016-08-11,1.6623,CAD,1.0,1189700.0,1189700.0,GJ,,,243.0,2016-08-12 02:15:05,Index,Settled
2016-08-12,ICE NGX AB-NIT Same Day Index (5A),2016-08-12,2016-08-12 23:59:59,2016-08-12,2016-08-14,1.6908,CAD,1.0,983300.0,2949900.0,GJ,,,158.0,2016-08-13 02:15:01,Index,Settled
2016-08-13,ICE NGX AB-NIT Same Day Index (5A),2016-08-12,2016-08-12 23:59:59,2016-08-12,2016-08-14,1.6908,CAD,1.0,983300.0,2949900.0,GJ,,,158.0,2016-08-13 02:15:02,Index,Settled
2016-08-14,ICE NGX AB-NIT Same Day Index (5A),2016-08-12,2016-08-12 23:59:59,2016-08-12,2016-08-14,1.6908,CAD,1.0,983300.0,2949900.0,GJ,,,158.0,2016-08-13 02:15:09,Index,Settled
2016-08-15,ICE NGX AB-NIT Same Day Index (5A),2016-08-15,2016-08-15 23:59:59,2016-08-15,2016-08-15,0.8887,CAD,1.0,1382000.0,1382000.0,GJ,,,263.0,2016-08-16 02:15:05,Index,Settled
2016-08-16,ICE NGX AB-NIT Same Day Index (5A),2016-08-16,2016-08-16 23:59:59,2016-08-16,2016-08-16,0.7503,CAD,1.0,1345400.0,1345400.0,GJ,,,248.0,2016-08-17 02:15:05,Index,Settled
2016-08-17,ICE NGX AB-NIT Same Day Index (5A),2016-08-17,2016-08-17 23:59:59,2016-08-17,2016-08-17,0.6635,CAD,1.0,1469400.0,1469400.0,GJ,,,282.0,2016-08-18 02:15:05,Index,Settled
2016-08-18,ICE NGX AB-NIT Same Day Index (5A),2016-08-18,2016-08-18 23:59:59,2016-08-18,2016-08-18,0.4732,CAD,1.0,1312400.0,1312400.0,GJ,,,242.0,2016-08-19 02:15:17,Index,Settled
2016-08-19,ICE NGX AB-NIT Same Day Index (5A),2016-08-19,2016-08-19 23:59:59,2016-08-19,2016-08-21,1.1073,CAD,1.0,756000.0,2268000.0,GJ,,,142.0,2016-08-20 02:15:04,Index,Settled
2016-08-20,ICE NGX AB-NIT Same Day Index (5A),2016-08-19,2016-08-19 23:59:59,2016-08-19,2016-08-21,1.1073,CAD,1.0,756000.0,2268000.0,GJ,,,142.0,2016-08-20 02:15:07,Index,Settled
2016-08-21,ICE NGX AB-NIT Same Day Index (5A),2016-08-19,2016-08-19 23:59:59,2016-08-19,2016-08-21,1.1073,CAD,1.0,756000.0,2268000.0,GJ,,,142.0,2016-08-20 02:15:12,Index,Settled
2016-08-22,ICE NGX AB-NIT Same Day Index (5A),2016-08-22,2016-08-22 23:59:59,2016-08-22,2016-08-22,2.1787,CAD,1.0,903000.0,903000.0,GJ,,,149.0,2016-08-23 02:15:05,Index,Settled
2016-08-23,ICE NGX AB-NIT Same Day Index (5A),2016-08-23,2016-08-23 23:59:59,2016-08-23,2016-08-23,2.3482,CAD,1.0,858700.0,858700.0,GJ,,,150.0,2016-08-24 02:15:05,Index,Settled
2016-08-24,ICE NGX AB-NIT Same Day Index (5A),2016-08-24,2016-08-24 23:59:59,2016-08-24,2016-08-24,2.5649,CAD,1.0,1046600.0,1046600.0,GJ,,,180.0,2016-08-25 02:15:04,Index,Settled
2016-08-25,ICE NGX AB-NIT Same Day Index (5A),2016-08-25,2016-08-25 23:59:59,2016-08-25,2016-08-25,2.4588,CAD,1.0,999900.0,999900.0,GJ,,,188.0,2016-08-26 02:15:05,Index,Settled
2016-08-26,ICE NGX AB-NIT Same Day Index (5A),2016-08-26,2016-08-26 23:59:59,2016-08-26,2016-08-28,2.3914,CAD,1.0,988600.0,2965800.0,GJ,,,153.0,2016-08-27 02:15:01,Index,Settled
2016-08-27,ICE NGX AB-NIT Same Day Index (5A),2016-08-26,2016-08-26 23:59:59,2016-08-26,2016-08-28,2.3914,CAD,1.0,988600.0,2965800.0,GJ,,,153.0,2016-08-27 02:15:02,Index,Settled
2016-08-28,ICE NGX AB-NIT Same Day Index (5A),2016-08-26,2016-08-26 23:59:59,2016-08-26,2016-08-28,2.3914,CAD,1.0,988600.0,2965800.0,GJ,,,153.0,2016-08-27 02:15:17,Index,Settled
2016-08-29,ICE NGX AB-NIT Same Day Index (5A),2016-08-29,2016-08-29 23:59:59,2016-08-29,2016-08-29,2.4164,CAD,1.0,964300.0,964300.0,GJ,,,177.0,2016-08-30 02:15:04,Index,Settled
2016-08-30,ICE NGX AB-NIT Same Day Index (5A),2016-08-30,2016-08-30 23:59:59,2016-08-30,2016-08-30,1.8564,CAD,1.0,1172600.0,1172600.0,GJ,,,235.0,2016-08-31 02:15:05,Index,Settled
2016-08-31,ICE NGX AB-NIT Same Day Index (5A),2016-08-31,2016-08-31 23:59:59,2016-08-31,2016-08-31,2.5683,CAD,1.0,1407300.0,1407300.0,GJ,,,242.0,2016-09-01 02:15:05,Index,Settled
2016-09-01,ICE NGX AB-NIT Same Day Index (5A),2016-09-01,2016-09-01 23:59:59,2016-09-01,2016-09-01,2.3283,CAD,1.0,1074600.0,1074600.0,GJ,,,188.0,2016-09-02 02:15:06,Index,Settled
2016-09-02,ICE NGX AB-NIT Same Day Index (5A),2016-09-02,2016-09-02 23:59:59,2016-09-02,2016-09-05,2.2624,CAD,1.0,749000.0,2996000.0,GJ,,,145.0,2016-09-03 02:15:02,Index,Settled
2016-09-03,ICE NGX AB-NIT Same Day Index (5A),2016-09-02,2016-09-02 23:59:59,2016-09-02,2016-09-05,2.2624,CAD,1.0,749000.0,2996000.0,GJ,,,145.0,2016-09-03 02:15:02,Index,Settled
2016-09-04,ICE NGX AB-NIT Same Day Index (5A),2016-09-02,2016-09-02 23:59:59,2016-09-02,2016-09-05,2.2624,CAD,1.0,749000.0,2996000.0,GJ,,,145.0,2016-09-03 02:15:06,Index,Settled
2016-09-05,ICE NGX AB-NIT Same Day Index (5A),2016-09-02,2016-09-02 23:59:59,2016-09-02,2016-09-05,2.2624,CAD,1.0,749000.0,2996000.0,GJ,,,145.0,2016-09-03 02:15:29,Index,Settled
2016-09-06,ICE NGX AB-NIT Same Day Index (5A),2016-09-06,2016-09-06 23:59:59,2016-09-06,2016-09-06,1.9684,CAD,1.0,1125700.0,1125700.0,GJ,,,217.0,2016-09-07 02:15:05,Index,Settled
2016-09-07,ICE NGX AB-NIT Same Day Index (5A),2016-09-07,2016-09-07 23:59:59,2016-09-07,2016-09-07,2.3929,CAD,1.0,1227800.0,1227800.0,GJ,,,216.0,2016-09-08 02:15:12,Index,Settled
2016-09-08,ICE NGX AB-NIT Same Day Index (5A),2016-09-08,2016-09-08 23:59:59,2016-09-08,2016-09-08,2.3119,CAD,1.0,1055400.0,1055400.0,GJ,,,168.0,2016-09-09 02:15:21,Index,Settled
2016-09-09,ICE NGX AB-NIT Same Day Index (5A),2016-09-09,2016-09-09 23:59:59,2016-09-09,2016-09-11,2.3359,CAD,1.0,626200.0,1878600.0,GJ,,,127.0,2016-09-10 02:15:01,Index,Settled
2016-09-10,ICE NGX AB-NIT Same Day Index (5A),2016-09-09,2016-09-09 23:59:59,2016-09-09,2016-09-11,2.3359,CAD,1.0,626200.0,1878600.0,GJ,,,127.0,2016-09-10 02:15:05,Index,Settled
2016-09-11,ICE NGX AB-NIT Same Day Index (5A),2016-09-09,2016-09-09 23:59:59,2016-09-09,2016-09-11,2.3359,CAD,1.0,626200.0,1878600.0,GJ,,,127.0,2016-09-10 02:15:11,Index,Settled
2016-09-12,ICE NGX AB-NIT Same Day Index (5A),2016-09-12,2016-09-12 23:59:59,2016-09-12,2016-09-12,2.6835,CAD,1.0,1930200.0,1930200.0,GJ,,,317.0,2016-09-13 02:15:07,Index,Settled
2016-09-13,ICE NGX AB-NIT Same Day Index (5A),2016-09-13,2016-09-13 23:59:59,2016-09-13,2016-09-13,2.6348,CAD,1.0,1340900.0,1340900.0,GJ,,,223.0,2016-09-14 02:15:07,Index,Settled
2016-09-14,ICE NGX AB-NIT Same Day Index (5A),2016-09-14,2016-09-14 23:59:59,2016-09-14,2016-09-14,2.679,CAD,1.0,1347000.0,1347000.0,GJ,,,204.0,2016-09-15 02:15:07,Index,Settled
2016-09-15,ICE NGX AB-NIT Same Day Index (5A),2016-09-15,2016-09-15 23:59:59,2016-09-15,2016-09-15,2.5892,CAD,1.0,1246500.0,1246500.0,GJ,,,216.0,2016-09-16 02:15:21,Index,Settled
2016-09-16,ICE NGX AB-NIT Same Day Index (5A),2016-09-16,2016-09-16 23:59:59,2016-09-16,2016-09-18,2.5849,CAD,1.0,939200.0,2817600.0,GJ,,,165.0,2016-09-17 02:15:01,Index,Settled
2016-09-17,ICE NGX AB-NIT Same Day Index (5A),2016-09-16,2016-09-16 23:59:59,2016-09-16,2016-09-18,2.5849,CAD,1.0,939200.0,2817600.0,GJ,,,165.0,2016-09-17 02:15:05,Index,Settled
2016-09-18,ICE NGX AB-NIT Same Day Index (5A),2016-09-16,2016-09-16 23:59:59,2016-09-16,2016-09-18,2.5849,CAD,1.0,939200.0,2817600.0,GJ,,,165.0,2016-09-17 02:15:10,Index,Settled
2016-09-19,ICE NGX AB-NIT Same Day Index (5A),2016-09-19,2016-09-19 23:59:59,2016-09-19,2016-09-19,2.5853,CAD,1.0,1004000.0,1004000.0,GJ,,,177.0,2016-09-20 02:15:06,Index,Settled
2016-09-20,ICE NGX AB-NIT Same Day Index (5A),2016-09-20,2016-09-20 23:59:59,2016-09-20,2016-09-20,2.7504,CAD,1.0,1058700.0,1058700.0,GJ,,,185.0,2016-09-21 02:15:05,Index,Settled
2016-09-21,ICE NGX AB-NIT Same Day Index (5A),2016-09-21,2016-09-21 23:59:59,2016-09-21,2016-09-21,2.775,CAD,1.0,1225700.0,1225700.0,GJ,,,187.0,2016-09-22 02:15:07,Index,Settled
2016-09-22,ICE NGX AB-NIT Same Day Index (5A),2016-09-22,2016-09-22 23:59:59,2016-09-22,2016-09-22,2.7152,CAD,1.0,1026500.0,1026500.0,GJ,,,176.0,2016-09-23 02:15:06,Index,Settled
2016-09-23,ICE NGX AB-NIT Same Day Index (5A),2016-09-23,2016-09-23 23:59:59,2016-09-23,2016-09-25,2.6143,CAD,1.0,839700.0,2519100.0,GJ,,,157.0,2016-09-24 02:15:01,Index,Settled
2016-09-24,ICE NGX AB-NIT Same Day Index (5A),2016-09-23,2016-09-23 23:59:59,2016-09-23,2016-09-25,2.6143,CAD,1.0,839700.0,2519100.0,GJ,,,157.0,2016-09-24 02:15:02,Index,Settled
2016-09-25,ICE NGX AB-NIT Same Day Index (5A),2016-09-23,2016-09-23 23:59:59,2016-09-23,2016-09-25,2.6143,CAD,1.0,839700.0,2519100.0,GJ,,,157.0,2016-09-24 02:15:09,Index,Settled
2016-09-26,ICE NGX AB-NIT Same Day Index (5A),2016-09-26,2016-09-26 23:59:59,2016-09-26,2016-09-26,2.6345,CAD,1.0,1063800.0,1063800.0,GJ,,,190.0,2016-09-27 02:15:06,Index,Settled
2016-09-27,ICE NGX AB-NIT Same Day Index (5A),2016-09-27,2016-09-27 23:59:59,2016-09-27,2016-09-27,2.7487,CAD,1.0,1022900.0,1022900.0,GJ,,,164.0,2016-09-28 02:15:05,Index,Settled
2016-09-28,ICE NGX AB-NIT Same Day Index (5A),2016-09-28,2016-09-28 23:59:59,2016-09-28,2016-09-28,2.7088,CAD,1.0,1388200.0,1388200.0,GJ,,,212.0,2016-09-29 02:15:08,Index,Settled
2016-09-29,ICE NGX AB-NIT Same Day Index (5A),2016-09-29,2016-09-29 23:59:59,2016-09-29,2016-09-29,2.6831,CAD,1.0,1007800.0,1007800.0,GJ,,,157.0,2016-09-30 02:15:23,Index,Settled
2016-09-30,ICE NGX AB-NIT Same Day Index (5A),2016-09-30,2016-09-30 23:59:59,2016-09-30,2016-10-02,2.6335,CAD,1.0,735200.0,2205600.0,GJ,,,130.0,2016-10-01 02:15:01,Index,Settled
2016-10-01,ICE NGX AB-NIT Same Day Index (5A),2016-09-30,2016-09-30 23:59:59,2016-09-30,2016-10-02,2.6335,CAD,1.0,735200.0,2205600.0,GJ,,,130.0,2016-10-01 02:15:01,Index,Settled
2016-10-02,ICE NGX AB-NIT Same Day Index (5A),2016-09-30,2016-09-30 23:59:59,2016-09-30,2016-10-02,2.6335,CAD,1.0,735200.0,2205600.0,GJ,,,130.0,2016-10-01 02:15:43,Index,Settled
2016-10-03,ICE NGX AB-NIT Same Day Index (5A),2016-10-03,2016-10-03 23:59:59,2016-10-03,2016-10-03,2.5486,CAD,1.0,997200.0,997200.0,GJ,,,188.0,2016-10-04 02:15:07,Index,Settled
2016-10-04,ICE NGX AB-NIT Same Day Index (5A),2016-10-04,2016-10-04 23:59:59,2016-10-04,2016-10-04,2.6628,CAD,1.0,1059500.0,1059500.0,GJ,,,183.0,2016-10-05 02:15:35,Index,Settled
2016-10-05,ICE NGX AB-NIT Same Day Index (5A),2016-10-05,2016-10-05 23:59:59,2016-10-05,2016-10-05,2.8247,CAD,1.0,1691200.0,1691200.0,GJ,,,250.0,2016-10-06 02:15:09,Index,Settled
2016-10-06,ICE NGX AB-NIT Same Day Index (5A),2016-10-06,2016-10-06 23:59:59,2016-10-06,2016-10-06,2.9165,CAD,1.0,1771600.0,1771600.0,GJ,,,244.0,2016-10-07 02:15:08,Index,Settled
2016-10-07,ICE NGX AB-NIT Same Day Index (5A),2016-10-07,2016-10-07 23:59:59,2016-10-07,2016-10-10,2.9581,CAD,1.0,577300.0,2309200.0,GJ,,,102.0,2016-10-08 02:15:01,Index,Settled
2016-10-08,ICE NGX AB-NIT Same Day Index (5A),2016-10-07,2016-10-07 23:59:59,2016-10-07,2016-10-10,2.9581,CAD,1.0,577300.0,2309200.0,GJ,,,102.0,2016-10-08 02:15:04,Index,Settled
2016-10-09,ICE NGX AB-NIT Same Day Index (5A),2016-10-07,2016-10-07 23:59:59,2016-10-07,2016-10-10,2.9581,CAD,1.0,577300.0,2309200.0,GJ,,,102.0,2016-10-08 02:15:07,Index,Settled
2016-10-10,ICE NGX AB-NIT Same Day Index (5A),2016-10-07,2016-10-07 23:59:59,2016-10-07,2016-10-10,2.9581,CAD,1.0,577300.0,2309200.0,GJ,,,102.0,2016-10-08 02:15:14,Index,Settled
2016-10-11,ICE NGX AB-NIT Same Day Index (5A),2016-10-11,2016-10-11 23:59:59,2016-10-11,2016-10-11,3.1256,CAD,1.0,1594700.0,1594700.0,GJ,,,222.0,2016-10-12 02:15:07,Index,Settled
2016-10-12,ICE NGX AB-NIT Same Day Index (5A),2016-10-12,2016-10-12 23:59:59,2016-10-12,2016-10-12,3.2038,CAD,1.0,1825700.0,1825700.0,GJ,,,285.0,2016-10-13 02:15:11,Index,Settled
2016-10-13,ICE NGX AB-NIT Same Day Index (5A),2016-10-13,2016-10-13 23:59:59,2016-10-13,2016-10-13,3.0945,CAD,1.0,1332200.0,1332200.0,GJ,,,210.0,2016-10-14 02:15:18,Index,Settled
2016-10-14,ICE NGX AB-NIT Same Day Index (5A),2016-10-14,2016-10-14 23:59:59,2016-10-14,2016-10-16,3.0872,CAD,1.0,1275200.0,3825600.0,GJ,,,200.0,2016-10-15 02:15:01,Index,Settled
2016-10-15,ICE NGX AB-NIT Same Day Index (5A),2016-10-14,2016-10-14 23:59:59,2016-10-14,2016-10-16,3.0872,CAD,1.0,1275200.0,3825600.0,GJ,,,200.0,2016-10-15 02:15:03,Index,Settled
2016-10-16,ICE NGX AB-NIT Same Day Index (5A),2016-10-14,2016-10-14 23:59:59,2016-10-14,2016-10-16,3.0872,CAD,1.0,1275200.0,3825600.0,GJ,,,200.0,2016-10-15 02:15:07,Index,Settled
2016-10-17,ICE NGX AB-NIT Same Day Index (5A),2016-10-17,2016-10-17 23:59:59,2016-10-17,2016-10-17,3.0421,CAD,1.0,1199100.0,1199100.0,GJ,,,202.0,2016-10-18 02:15:06,Index,Settled
2016-10-18,ICE NGX AB-NIT Same Day Index (5A),2016-10-18,2016-10-18 23:59:59,2016-10-18,2016-10-18,3.1693,CAD,1.0,1553700.0,1553700.0,GJ,,,255.0,2016-10-19 02:15:04,Index,Settled
2016-10-19,ICE NGX AB-NIT Same Day Index (5A),2016-10-19,2016-10-19 23:59:59,2016-10-19,2016-10-19,3.0525,CAD,1.0,1107600.0,1107600.0,GJ,,,191.0,2016-10-20 02:15:06,Index,Settled
2016-10-20,ICE NGX AB-NIT Same Day Index (5A),2016-10-20,2016-10-20 23:59:59,2016-10-20,2016-10-20,3.0274,CAD,1.0,979000.0,979000.0,GJ,,,164.0,2016-10-21 02:15:04,Index,Settled
2016-10-21,ICE NGX AB-NIT Same Day Index (5A),2016-10-21,2016-10-21 23:59:59,2016-10-21,2016-10-23,3.0694,CAD,1.0,1180600.0,3541800.0,GJ,,,179.0,2016-10-22 02:15:01,Index,Settled
2016-10-22,ICE NGX AB-NIT Same Day Index (5A),2016-10-21,2016-10-21 23:59:59,2016-10-21,2016-10-23,3.0694,CAD,1.0,1180600.0,3541800.0,GJ,,,179.0,2016-10-22 02:15:02,Index,Settled
2016-10-23,ICE NGX AB-NIT Same Day Index (5A),2016-10-21,2016-10-21 23:59:59,2016-10-21,2016-10-23,3.0694,CAD,1.0,1180600.0,3541800.0,GJ,,,179.0,2016-10-22 02:15:07,Index,Settled
2016-10-24,ICE NGX AB-NIT Same Day Index (5A),2016-10-24,2016-10-24 23:59:59,2016-10-24,2016-10-24,3.0072,CAD,1.0,1059800.0,1059800.0,GJ,,,190.0,2016-10-25 02:15:04,Index,Settled
2016-10-25,ICE NGX AB-NIT Same Day Index (5A),2016-10-25,2016-10-25 23:59:59,2016-10-25,2016-10-25,2.9434,CAD,1.0,1082200.0,1082200.0,GJ,,,178.0,2016-10-26 02:15:05,Index,Settled
2016-10-26,ICE NGX AB-NIT Same Day Index (5A),2016-10-26,2016-10-26 23:59:59,2016-10-26,2016-10-26,2.8279,CAD,1.0,1132700.0,1132700.0,GJ,,,171.0,2016-10-27 02:15:05,Index,Settled
2016-10-27,ICE NGX AB-NIT Same Day Index (5A),2016-10-27,2016-10-27 23:59:59,2016-10-27,2016-10-27,2.7935,CAD,1.0,1200000.0,1200000.0,GJ,,,202.0,2016-10-28 02:15:15,Index,Settled
2016-10-28,ICE NGX AB-NIT Same Day Index (5A),2016-10-28,2016-10-28 23:59:59,2016-10-28,2016-10-30,2.8507,CAD,1.0,839000.0,2517000.0,GJ,,,131.0,2016-10-29 02:15:02,Index,Settled
2016-10-29,ICE NGX AB-NIT Same Day Index (5A),2016-10-28,2016-10-28 23:59:59,2016-10-28,2016-10-30,2.8507,CAD,1.0,839000.0,2517000.0,GJ,,,131.0,2016-10-29 02:15:03,Index,Settled
2016-10-30,ICE NGX AB-NIT Same Day Index (5A),2016-10-28,2016-10-28 23:59:59,2016-10-28,2016-10-30,2.8507,CAD,1.0,839000.0,2517000.0,GJ,,,131.0,2016-10-29 02:15:18,Index,Settled
2016-10-31,ICE NGX AB-NIT Same Day Index (5A),2016-10-31,2016-10-31 23:59:59,2016-10-31,2016-10-31,2.8534,CAD,1.0,1001000.0,1001000.0,GJ,,,163.0,2016-11-01 02:15:05,Index,Settled
2016-11-01,ICE NGX AB-NIT Same Day Index (5A),2016-11-01,2016-11-01 23:59:59,2016-11-01,2016-11-01,2.6566,CAD,1.0,1465100.0,1465100.0,GJ,,,232.0,2016-11-02 02:15:09,Index,Settled
2016-11-02,ICE NGX AB-NIT Same Day Index (5A),2016-11-02,2016-11-02 23:59:59,2016-11-02,2016-11-02,2.5432,CAD,1.0,767100.0,767100.0,GJ,,,131.0,2016-11-03 02:15:14,Index,Settled
2016-11-03,ICE NGX AB-NIT Same Day Index (5A),2016-11-03,2016-11-03 23:59:59,2016-11-03,2016-11-03,2.4683,CAD,1.0,881700.0,881700.0,GJ,,,143.0,2016-11-04 02:15:28,Index,Settled
2016-11-04,ICE NGX AB-NIT Same Day Index (5A),2016-11-04,2016-11-04 23:59:59,2016-11-04,2016-11-06,2.3616,CAD,1.0,761000.0,2283000.0,GJ,,,131.0,2016-11-05 02:15:02,Index,Settled
2016-11-05,ICE NGX AB-NIT Same Day Index (5A),2016-11-04,2016-11-04 23:59:59,2016-11-04,2016-11-06,2.3616,CAD,1.0,761000.0,2283000.0,GJ,,,131.0,2016-11-05 02:15:06,Index,Settled
2016-11-06,ICE NGX AB-NIT Same Day Index (5A),2016-11-04,2016-11-04 23:59:59,2016-11-04,2016-11-06,2.3616,CAD,1.0,761000.0,2283000.0,GJ,,,131.0,2016-11-05 02:15:15,Index,Settled
2016-11-07,ICE NGX AB-NIT Same Day Index (5A),2016-11-07,2016-11-07 23:59:59,2016-11-07,2016-11-07,2.4453,CAD,1.0,771900.0,771900.0,GJ,,,141.0,2016-11-08 02:15:14,Index,Settled
2016-11-08,ICE NGX AB-NIT Same Day Index (5A),2016-11-08,2016-11-08 23:59:59,2016-11-08,2016-11-08,2.3933,CAD,1.0,1100800.0,1100800.0,GJ,,,176.0,2016-11-09 02:15:09,Index,Settled
2016-11-09,ICE NGX AB-NIT Same Day Index (5A),2016-11-09,2016-11-09 23:59:59,2016-11-09,2016-11-09,2.3712,CAD,1.0,902400.0,902400.0,GJ,,,130.0,2016-11-10 02:15:24,Index,Settled
2016-11-10,ICE NGX AB-NIT Same Day Index (5A),2016-11-10,2016-11-10 23:59:59,2016-11-10,2016-11-10,2.3919,CAD,1.0,927500.0,927500.0,GJ,,,151.0,2016-11-11 02:15:10,Index,Settled
2016-11-11,ICE NGX AB-NIT Same Day Index (5A),2016-11-11,2016-11-11 23:59:59,2016-11-11,2016-11-13,2.248,CAD,1.0,554000.0,1662000.0,GJ,,,110.0,2016-11-12 02:15:01,Index,Settled
