begin_datetime_mpt,pool_price,pool_price,pool_price
,min,max,mean
2001-09-19,17.09,44.68,30.549166666666665
2001-09-20,17.09,43.98,32.23208333333333
2001-09-21,19.29,34.5,27.876666666666665
2001-09-22,10.38,26.71,22.682916666666667
2001-09-23,13.17,55.67,27.755
2001-09-24,15.09,71.42,38.06666666666667
2001-09-25,23.0,222.33,48.64291666666667
2001-09-26,23.0,86.28,35.94541666666667
2001-09-27,15.09,42.01,29.689166666666665
2001-09-28,15.09,38.57,27.497083333333332
2001-09-29,20.1,37.33,25.362083333333334
2001-09-30,15.09,25.28,22.609583333333333
2001-10-01,15.09,37.76,29.61
2001-10-02,17.74,36.77,29.946250000000003
2001-10-03,10.38,122.56,36.910833333333336
2001-10-04,23.15,84.37,43.65625
2001-10-05,31.15,52.0,38.51625
2001-10-06,27.18,40.5,32.864583333333336
2001-10-07,19.74,39.37,30.95958333333333
2001-10-08,10.77,30.16,25.3225
2001-10-09,15.09,60.74,29.572916666666668
2001-10-10,23.0,245.0,57.665416666666665
2001-10-11,23.23,43.0,33.57458333333333
2001-10-12,25.09,58.88,36.13125
2001-10-13,25.47,42.5,33.32625
2001-10-14,27.0,35.91,32.567083333333336
2001-10-15,23.77,117.89,38.75791666666667
2001-10-16,26.5,179.68,49.456250000000004
2001-10-17,27.0,177.53,53.50958333333333
2001-10-18,29.99,244.89,79.52083333333333
2001-10-19,35.91,197.41,77.32375
2001-10-20,36.4,81.87,46.52125
2001-10-21,29.08,37.28,34.41416666666667
2001-10-22,24.0,420.53,97.87916666666666
2001-10-23,30.56,101.72,50.352916666666665
2001-10-24,15.09,47.11,39.80291666666667
2001-10-25,27.12,191.12,52.05875
2001-10-26,27.82,152.72,48.61041666666667
2001-10-27,27.0,46.46,39.40333333333333
2001-10-28,27.0,63.0,38.7472
2001-10-29,15.09,132.43,48.0275
2001-10-30,12.58,48.96,40.26375
2001-10-31,9.99,47.7,36.401666666666664
2001-11-01,10.95,124.1,42.579166666666666
2001-11-02,10.74,83.66,38.400416666666665
2001-11-03,20.0,43.14,31.576666666666668
2001-11-04,13.98,47.92,33.73625
2001-11-05,11.41,52.0,38.32833333333333
2001-11-06,11.47,151.07,43.81125
2001-11-07,10.4,42.92,34.54625
2001-11-08,11.97,44.91,36.19041666666667
2001-11-09,10.38,43.71,36.48
2001-11-10,24.0,47.0,38.63458333333333
2001-11-11,10.38,41.07,30.843333333333334
2001-11-12,9.68,41.1,31.257499999999997
2001-11-13,6.22,47.35,29.282083333333333
2001-11-14,6.22,37.76,26.230833333333337
2001-11-15,10.38,94.51,31.124583333333334
2001-11-16,10.4,34.0,25.23125
2001-11-17,10.4,36.5,22.205416666666665
2001-11-18,10.38,33.5,20.726666666666667
2001-11-19,10.34,43.48,23.645833333333332
2001-11-20,10.34,36.46,24.780833333333334
2001-11-21,10.34,37.51,27.087500000000002
2001-11-22,7.41,35.54,24.767083333333332
2001-11-23,11.19,39.63,25.573333333333334
2001-11-24,14.54,39.18,26.415833333333335
2001-11-25,10.38,45.65,26.0925
2001-11-26,12.12,146.52,42.19083333333334
2001-11-27,17.0,283.47,55.73458333333334
2001-11-28,20.0,292.01,51.42291666666667
2001-11-29,13.42,64.03,43.307500000000005
2001-11-30,23.9,42.01,36.96791666666667
2001-12-01,6.79,87.42,27.25791666666667
2001-12-02,5.82,77.44,27.735416666666666
2001-12-03,12.83,122.2,45.51791666666667
2001-12-04,5.82,63.58,28.62625
2001-12-05,10.3,40.3,29.5575
2001-12-06,10.31,40.22,26.62875
2001-12-07,9.01,64.86,29.558333333333334
2001-12-08,10.3,40.39,29.287916666666664
2001-12-09,10.31,40.31,29.723333333333333
2001-12-10,10.28,50.39,32.191250000000004
2001-12-11,10.31,141.89,35.6025
2001-12-12,10.31,54.0,34.33208333333334
2001-12-13,10.31,56.27,38.4975
2001-12-14,10.31,46.37,33.25291666666667
2001-12-15,10.31,45.87,34.82875
2001-12-16,10.31,48.64,31.177916666666665
2001-12-17,10.3,57.18,34.76416666666667
2001-12-18,10.31,70.14,38.91166666666667
2001-12-19,24.82,55.98,42.84916666666666
2001-12-20,23.79,519.05,66.89874999999999
2001-12-21,16.02,77.37,45.0325
2001-12-22,10.33,48.55,36.68416666666666
2001-12-23,10.31,46.56,31.477083333333336
2001-12-24,10.31,42.58,25.71875
2001-12-25,10.25,43.18,15.049166666666666
2001-12-26,10.31,46.17,20.204583333333336
2001-12-27,10.31,57.67,36.96333333333333
2001-12-28,17.0,67.49,40.73708333333333
2001-12-29,14.51,45.28,30.694999999999997
2001-12-30,23.0,48.2,30.429583333333337
2001-12-31,17.0,55.88,31.844166666666666
2002-01-01,17.0,50.9,27.556250000000002
2002-01-02,11.78,78.49,36.451249999999995
2002-01-03,23.0,46.33,33.045833333333334
2002-01-04,10.48,43.48,28.032916666666665
2002-01-05,10.48,35.21,20.354583333333334
2002-01-06,7.32,40.47,16.1825
2002-01-07,7.52,41.43,24.787916666666664
2002-01-08,10.41,133.65,29.764166666666668
2002-01-09,10.48,59.11,30.887916666666666
2002-01-10,10.48,64.47,29.612916666666667
2002-01-11,10.48,38.64,27.73375
2002-01-12,10.48,173.44,40.43833333333333
2002-01-13,11.69,40.5,31.655
2002-01-14,17.4,78.41,35.416666666666664
2002-01-15,10.48,141.5,35.715
2002-01-16,10.48,39.1,25.27125
2002-01-17,10.48,40.8,28.339583333333334
2002-01-18,10.48,35.85,23.934166666666666
2002-01-19,10.48,34.48,21.521666666666665
2002-01-20,10.48,31.91,18.387916666666666
2002-01-21,10.46,40.54,25.478333333333335
2002-01-22,10.48,41.71,32.557916666666664
2002-01-23,10.48,60.85,35.7675
2002-01-24,10.63,44.08,33.836666666666666
2002-01-25,9.18,40.44,30.255
2002-01-26,10.47,38.67,18.82875
2002-01-27,10.48,39.71,19.757916666666667
2002-01-28,9.99,69.23,28.93375
2002-01-29,10.93,230.74,41.364583333333336
2002-01-30,10.48,63.85,29.115
2002-01-31,8.63,32.91,20.49833333333333
2002-02-01,10.47,39.7,24.206666666666667
2002-02-02,10.47,26.02,16.175833333333333
2002-02-03,5.85,30.41,13.792083333333332
2002-02-04,8.73,36.43,18.701249999999998
2002-02-05,10.48,50.92,22.285416666666666
2002-02-06,10.46,31.89,18.924166666666668
2002-02-07,9.78,37.82,18.485
2002-02-08,9.79,90.51,24.0825
2002-02-09,10.48,35.81,19.202083333333334
2002-02-10,10.46,35.28,16.776666666666667
2002-02-11,9.77,66.89,21.14375
2002-02-12,6.18,35.43,20.195416666666667
2002-02-13,10.43,78.37,25.899583333333336
2002-02-14,9.14,81.16,17.138333333333332
2002-02-15,10.48,37.26,15.881666666666666
2002-02-16,10.48,39.0,17.610416666666666
2002-02-17,10.48,26.59,14.706249999999999
2002-02-18,10.29,57.83,22.007916666666663
2002-02-19,10.48,60.01,35.66375
2002-02-20,10.48,59.95,23.890833333333333
2002-02-21,8.94,61.96,21.196666666666665
2002-02-22,5.83,58.87,32.57833333333333
2002-02-23,10.43,43.52,26.870833333333334
2002-02-24,9.31,43.07,28.223333333333333
2002-02-25,14.65,97.81,36.516666666666666
2002-02-26,9.63,37.71,18.325833333333332
2002-02-27,10.46,41.08,25.340416666666666
2002-02-28,10.48,50.49,30.480833333333333
2002-03-01,10.44,46.29,30.215833333333336
2002-03-02,10.43,40.21,22.702916666666667
2002-03-03,10.36,49.0,20.484583333333333
2002-03-04,10.3,86.09,33.42125
2002-03-05,10.36,115.59,36.85666666666666
2002-03-06,10.36,169.99,43.51208333333333
2002-03-07,10.36,786.0,96.79416666666667
2002-03-08,25.48,403.58,65.65208333333334
2002-03-09,9.11,57.21,33.76625
2002-03-10,17.87,359.89,74.58333333333333
2002-03-11,16.66,172.06,51.68958333333333
2002-03-12,15.27,61.0,43.48666666666667
2002-03-13,20.68,57.45,41.295
2002-03-14,20.81,63.01,49.22666666666667
2002-03-15,21.32,58.47,51.297083333333326
2002-03-16,26.5,128.27,54.442499999999995
2002-03-17,35.46,162.61,58.90083333333334
2002-03-18,41.5,172.9,68.17208333333333
2002-03-19,40.92,214.68,83.41958333333334
2002-03-20,50.0,676.31,130.44041666666666
2002-03-21,51.75,157.9,69.09291666666667
2002-03-22,45.82,80.78,59.185833333333335
2002-03-23,31.67,67.11,56.18
2002-03-24,44.94,536.0,94.43374999999999
2002-03-25,54.75,202.34,83.3975
2002-03-26,31.98,65.38,57.715833333333336
2002-03-27,20.82,66.77,53.94333333333333
2002-03-28,14.66,61.63,46.50333333333333
2002-03-29,10.62,53.27,32.126666666666665
2002-03-30,10.62,58.57,32.581250000000004
2002-03-31,10.62,58.48,33.69958333333333
2002-04-01,12.98,138.4,55.22416666666666
2002-04-02,10.64,107.7,52.135
2002-04-03,10.61,62.13,39.22
2002-04-04,10.62,95.56,47.04458333333333
2002-04-05,34.92,155.02,71.94416666666667
2002-04-06,11.4,60.81,47.76625000000001
2002-04-07,10.64,101.58,47.232173913043475
2002-04-08,10.89,354.31,65.63708333333334
2002-04-09,23.44,348.63,65.5425
2002-04-10,10.56,60.31,37.4925
2002-04-11,10.56,60.13,38.02041666666667
2002-04-12,10.56,57.57,45.92541666666667
2002-04-13,10.62,54.65,40.28208333333333
2002-04-14,10.62,55.56,35.6775
2002-04-15,10.62,55.57,42.20708333333334
2002-04-16,10.26,52.77,34.0775
2002-04-17,10.56,60.15,42.0075
2002-04-18,10.56,58.37,42.715
2002-04-19,26.82,59.63,48.87833333333333
2002-04-20,15.74,104.71,44.80291666666667
2002-04-21,10.61,83.23,28.272499999999997
2002-04-22,10.13,420.77,87.08749999999999
2002-04-23,22.87,143.81,54.79208333333333
2002-04-24,10.62,60.0,34.24208333333333
2002-04-25,10.57,59.97,42.141666666666666
2002-04-26,9.85,54.17,27.016666666666666
2002-04-27,8.49,47.96,22.16
2002-04-28,6.46,45.0,20.52875
2002-04-29,9.83,82.01,42.69833333333333
2002-04-30,10.62,91.77,48.352916666666665
2002-05-01,8.63,59.19,35.809999999999995
2002-05-02,8.3,65.9,34.82333333333333
2002-05-03,8.16,65.28,31.58458333333333
2002-05-04,8.23,48.47,17.05333333333333
2002-05-05,8.17,50.76,14.4325
2002-05-06,8.18,42.67,16.157083333333333
2002-05-07,8.23,80.0,26.456666666666667
2002-05-08,8.45,48.2,21.675
2002-05-09,12.34,54.3,29.124583333333334
2002-05-10,13.98,67.22,42.477916666666665
2002-05-11,10.85,50.04,29.438333333333333
2002-05-12,12.46,48.4,21.413750000000004
2002-05-13,12.45,63.59,38.60541666666666
2002-05-14,12.46,162.2,50.423750000000005
2002-05-15,12.45,54.5,34.25833333333333
2002-05-16,16.26,71.8,37.30583333333333
2002-05-17,16.26,62.0,34.29
2002-05-18,8.44,42.99,17.507083333333334
2002-05-19,8.64,47.21,17.080416666666668
2002-05-20,9.02,77.7,23.206666666666667
2002-05-21,12.46,303.01,50.465
2002-05-22,12.46,827.08,92.59416666666665
2002-05-23,9.85,33.5,24.535833333333333
2002-05-24,12.4,199.88,47.35916666666666
2002-05-25,13.03,339.76,56.04791666666666
2002-05-26,12.44,110.02,48.1875
2002-05-27,12.46,429.39,117.79375
2002-05-28,8.44,588.44,82.32708333333333
2002-05-29,9.05,182.03,47.963750000000005
2002-05-30,12.46,880.24,78.59750000000001
2002-05-31,8.62,76.27,34.556666666666665
2002-06-01,12.77,54.93,38.37208333333333
2002-06-02,9.71,49.21,28.57041666666667
2002-06-03,8.34,55.0,35.324999999999996
2002-06-04,8.34,55.0,29.217083333333335
2002-06-05,5.27,110.03,50.805
2002-06-06,8.35,47.91,30.48125
2002-06-07,8.35,80.34,30.051666666666666
2002-06-08,12.77,41.95,26.5175
2002-06-09,8.34,41.94,14.825000000000001
2002-06-10,5.28,783.4,71.29375
2002-06-11,5.27,38.59,11.247083333333334
2002-06-12,5.27,54.45,20.19
2002-06-13,5.27,71.24,23.18541666666667
2002-06-14,5.49,55.0,26.1875
2002-06-15,8.34,948.73,140.91916666666665
2002-06-16,8.34,50.36,31.7
2002-06-17,9.86,639.48,94.57083333333333
2002-06-18,8.35,54.94,30.58
2002-06-19,8.33,42.66,13.879583333333334
2002-06-20,5.28,46.88,20.134166666666665
2002-06-21,5.28,48.56,22.327916666666667
2002-06-22,8.34,38.2,23.109166666666667
2002-06-23,8.33,37.89,18.683333333333334
2002-06-24,8.34,658.69,135.85708333333335
2002-06-25,8.33,999.0,215.36708333333334
2002-06-26,8.35,150.0,51.077916666666674
2002-06-27,8.34,670.86,124.25916666666666
2002-06-28,7.57,29.62,14.332083333333335
2002-06-29,3.55,8.72,7.233333333333333
2002-06-30,0.01,8.95,6.456666666666667
2002-07-01,1.93,9.86,8.060833333333333
2002-07-02,5.26,68.42,16.099999999999998
2002-07-03,6.58,59.59,14.922083333333333
2002-07-04,7.68,27.1,11.062083333333334
2002-07-05,5.26,26.97,14.003333333333332
2002-07-06,7.68,29.8,17.27875
2002-07-07,9.09,29.81,20.842916666666667
2002-07-08,11.97,126.8,43.87
2002-07-09,11.96,93.79,25.47791666666667
2002-07-10,9.81,311.49,53.42541666666667
2002-07-11,10.13,111.04,30.284583333333334
2002-07-12,8.47,61.17,24.008333333333336
2002-07-13,7.19,64.01,25.234583333333333
2002-07-14,7.68,32.0,22.355416666666667
2002-07-15,7.68,34.89,22.169583333333335
2002-07-16,8.3,74.38,26.221666666666664
2002-07-17,11.07,35.57,25.118333333333336
2002-07-18,9.86,32.54,23.733333333333334
2002-07-19,11.83,41.92,24.319166666666664
2002-07-20,7.7,29.91,17.217916666666667
2002-07-21,5.26,38.08,21.0325
2002-07-22,7.69,188.83,42.10875
2002-07-23,12.16,150.0,48.69375
2002-07-24,11.37,147.51,30.92833333333333
2002-07-25,12.13,768.92,113.49166666666667
2002-07-26,12.13,58.58,26.80333333333333
2002-07-27,7.93,37.58,18.825
2002-07-28,7.7,25.3,13.90875
2002-07-29,7.68,32.95,14.079583333333334
2002-07-30,9.09,14.39,11.468333333333334
2002-07-31,9.71,12.96,11.792916666666668
2002-08-01,8.3,33.04,16.102083333333333
2002-08-02,12.13,38.9,21.330000000000002
2002-08-03,12.09,31.29,16.71375
2002-08-04,9.89,12.14,11.920416666666668
2002-08-05,10.12,28.67,13.684166666666668
2002-08-06,12.11,63.09,22.87
2002-08-07,10.25,73.44,23.35166666666667
2002-08-08,12.67,373.91,45.053333333333335
2002-08-09,12.68,72.18,32.464999999999996
2002-08-10,12.68,38.91,25.98
2002-08-11,12.66,38.92,19.656666666666666
2002-08-12,12.68,94.85,33.78875
2002-08-13,12.68,151.73,31.394166666666663
2002-08-14,12.68,66.64,24.944166666666664
2002-08-15,12.54,63.8,23.529166666666665
2002-08-16,12.57,30.22,14.6075
2002-08-17,12.05,12.7,12.636249999999999
2002-08-18,11.95,27.8,14.040833333333333
2002-08-19,12.68,127.72,46.71083333333333
2002-08-20,12.63,65.14,28.379166666666666
2002-08-21,12.68,98.7,31.4025
2002-08-22,12.67,41.43,26.998333333333335
2002-08-23,12.67,108.9,41.75166666666667
2002-08-24,9.2,199.1,64.37416666666667
2002-08-25,12.47,465.82,72.91833333333334
2002-08-26,10.63,376.08,62.590833333333336
2002-08-27,12.69,376.03,46.50333333333333
2002-08-28,12.66,998.01,93.87208333333332
2002-08-29,12.68,51.48,30.860416666666666
2002-08-30,12.67,41.08,21.059583333333332
2002-08-31,9.91,35.45,21.358333333333334
2002-09-01,12.68,36.96,26.293333333333333
2002-09-02,12.68,43.67,27.605833333333333
2002-09-03,12.68,129.41,55.90166666666667
2002-09-04,12.68,99.35,47.57208333333333
2002-09-05,11.4,45.51,33.60541666666666
2002-09-06,11.37,44.51,31.67625
2002-09-07,9.96,125.71,32.69541666666667
2002-09-08,12.63,47.19,23.677916666666665
2002-09-09,12.65,46.79,33.29541666666667
2002-09-10,12.91,200.87,63.49791666666667
2002-09-11,12.92,703.97,136.10333333333332
2002-09-12,45.43,112.93,55.76958333333334
2002-09-13,15.75,52.03,44.93875
2002-09-14,12.9,50.0,34.892916666666665
2002-09-15,12.9,51.0,34.77333333333333
2002-09-16,12.9,174.78,58.51708333333334
2002-09-17,12.91,195.54,49.647083333333335
2002-09-18,12.94,59.79,45.21666666666667
2002-09-19,12.91,60.51,47.23583333333334
2002-09-20,12.9,59.62,42.74583333333334
2002-09-21,51.88,172.74,68.39375
2002-09-22,17.55,57.88,48.43958333333333
2002-09-23,12.9,138.38,47.76791666666667
2002-09-24,12.91,95.46,44.72708333333333
2002-09-25,12.9,128.22,46.819583333333334
2002-09-26,12.92,106.0,44.60583333333333
2002-09-27,12.91,54.82,36.11166666666667
2002-09-28,12.9,41.49,28.799166666666665
2002-09-29,12.89,55.9,33.17208333333333
2002-09-30,12.9,133.23,46.384166666666665
2002-10-01,12.25,57.9,40.00333333333334
2002-10-02,12.22,59.53,36.76125
2002-10-03,12.23,57.89,38.59166666666667
2002-10-04,11.24,101.49,41.63375
2002-10-05,12.22,187.16,78.11625
2002-10-06,19.82,219.19,61.80833333333333
2002-10-07,12.22,190.76,61.939166666666665
2002-10-08,10.08,55.01,36.901666666666664
2002-10-09,10.08,55.45,19.29625
2002-10-10,10.08,109.06,36.654583333333335
2002-10-11,9.7,54.28,35.32125
2002-10-12,12.24,56.69,24.980416666666667
2002-10-13,9.9,94.88,22.689999999999998
2002-10-14,9.55,61.58,19.827083333333334
2002-10-15,10.08,343.75,55.23333333333333
2002-10-16,10.08,66.02,44.44125
2002-10-17,10.08,110.67,39.977916666666665
2002-10-18,10.08,233.58,60.574999999999996
2002-10-19,10.08,64.67,37.36833333333333
2002-10-20,10.08,63.68,24.23125
2002-10-21,10.08,64.52,33.77583333333333
2002-10-22,10.08,62.31,25.911666666666665
2002-10-23,10.08,65.9,22.97666666666667
2002-10-24,10.08,68.18,46.65
2002-10-25,17.0,71.86,56.40625
2002-10-26,28.74,110.24,66.66708333333334
2002-10-27,14.08,110.8,51.494400000000006
2002-10-28,17.65,665.21,87.18583333333333
2002-10-29,10.87,80.68,48.01708333333334
2002-10-30,27.32,146.89,65.92625
2002-10-31,18.39,98.68,52.58583333333333
2002-11-01,14.05,69.21,48.66958333333333
2002-11-02,21.51,89.12,45.6
2002-11-03,10.11,101.73,39.39125
2002-11-04,10.46,83.53,52.9375
2002-11-05,10.11,269.96,64.1125
2002-11-06,17.32,146.9,56.5525
2002-11-07,10.11,91.2,46.659166666666664
2002-11-08,15.99,230.92,77.33
2002-11-09,15.98,326.51,60.26458333333333
2002-11-10,15.99,85.32,42.79791666666667
2002-11-11,10.11,61.51,38.24791666666667
2002-11-12,10.11,156.8,48.52125
2002-11-13,10.11,198.64,47.294999999999995
2002-11-14,10.11,133.19,50.04083333333333
2002-11-15,10.11,104.05,43.41708333333333
2002-11-16,10.11,197.42,42.71041666666667
2002-11-17,10.11,141.62,33.507083333333334
2002-11-18,10.11,249.78,65.96916666666667
2002-11-19,11.03,170.53,62.61833333333333
2002-11-20,42.28,110.0,67.15958333333333
2002-11-21,32.23,649.64,111.34958333333333
2002-11-22,34.88,213.76,70.99625
2002-11-23,35.23,943.69,107.34875
2002-11-24,17.64,469.9,109.02708333333334
2002-11-25,35.23,631.7,139.72833333333332
2002-11-26,51.45,912.2,128.67541666666668
2002-11-27,23.52,326.26,79.92791666666666
2002-11-28,40.63,125.56,66.69500000000001
2002-11-29,32.8,631.28,111.5125
2002-11-30,39.42,475.29,113.05583333333334
2002-12-01,30.96,798.0,156.85875
2002-12-02,31.52,314.19,83.83083333333333
2002-12-03,18.58,160.71,60.07083333333333
2002-12-04,33.93,118.55,63.973749999999995
2002-12-05,33.93,252.38,64.78
2002-12-06,10.13,418.74,80.42416666666666
2002-12-07,34.84,702.93,115.44208333333334
2002-12-08,23.42,753.38,107.28041666666667
2002-12-09,14.52,868.07,121.64416666666666
2002-12-10,9.82,67.33,39.82875
2002-12-11,10.13,302.42,57.60166666666667
2002-12-12,10.13,507.32,89.66083333333334
2002-12-13,10.13,70.38,42.266666666666666
2002-12-14,10.13,96.02,33.665416666666665
2002-12-15,10.13,513.13,105.10625
2002-12-16,10.13,243.15,51.0825
2002-12-17,10.13,484.22,85.26583333333333
2002-12-18,10.13,236.59,55.775416666666665
2002-12-19,10.13,79.67,45.852916666666665
2002-12-20,18.25,302.03,77.24625
2002-12-21,29.98,548.09,147.18041666666667
2002-12-22,24.09,886.1,138.24083333333334
2002-12-23,10.13,75.89,43.90416666666667
2002-12-24,10.07,37.89,19.441666666666666
2002-12-25,10.13,23.15,10.85875
2002-12-26,10.13,72.31,17.853333333333335
2002-12-27,10.13,374.98,57.10541666666666
2002-12-28,18.9,883.86,116.34041666666667
2002-12-29,27.73,79.77,51.49041666666667
2002-12-30,10.86,69.84,31.281666666666666
2002-12-31,10.13,59.59,25.992083333333337
2003-01-01,8.04,65.2,15.602083333333333
2003-01-02,10.19,150.38,34.98041666666666
2003-01-03,12.26,201.86,59.435833333333335
2003-01-04,10.08,64.59,27.62625
2003-01-05,9.81,89.32,27.655833333333334
2003-01-06,12.6,215.29,47.15875
2003-01-07,10.19,53.11,25.82541666666667
2003-01-08,10.19,89.97,35.88333333333333
2003-01-09,30.09,157.25,57.09041666666667
2003-01-10,30.47,999.99,244.4920833333333
2003-01-11,26.32,310.14,81.91833333333334
2003-01-12,12.03,480.9,124.21666666666665
2003-01-13,9.93,480.89,147.69833333333335
2003-01-14,14.9,242.1,67.8775
2003-01-15,10.19,480.89,81.69125
2003-01-16,10.19,478.45,86.18916666666667
2003-01-17,19.77,354.5,81.19666666666667
2003-01-18,38.48,299.79,80.34666666666666
2003-01-19,39.98,93.35,70.11375
2003-01-20,37.99,516.19,102.91875
2003-01-21,37.59,193.08,82.3675
2003-01-22,52.5,746.68,138.11833333333334
2003-01-23,27.94,110.33,84.96666666666667
2003-01-24,18.45,191.46,95.22416666666668
2003-01-25,10.73,212.71,88.48083333333334
2003-01-26,10.19,328.41,92.95666666666666
2003-01-27,10.19,480.88,96.17875
2003-01-28,10.19,238.87,67.15291666666667
2003-01-29,10.2,350.37,86.26375
2003-01-30,28.17,151.85,70.07833333333333
2003-01-31,10.19,616.53,94.35624999999999
2003-02-01,10.19,152.39,46.57708333333333
2003-02-02,10.19,181.66,36.0075
2003-02-03,10.3,230.05,60.86000000000001
2003-02-04,10.19,315.64,53.38833333333333
2003-02-05,10.19,147.54,55.445
2003-02-06,31.47,221.78,73.2725
2003-02-07,10.19,223.59,57.471666666666664
2003-02-08,19.71,78.58,52.61083333333334
2003-02-09,34.75,125.18,52.03541666666666
2003-02-10,19.15,242.39,85.44333333333333
2003-02-11,22.94,81.93,49.375416666666666
2003-02-12,29.5,142.37,62.23791666666667
2003-02-13,30.85,480.87,189.55124999999998
2003-02-14,27.01,317.2,91.455
2003-02-15,21.61,75.83,37.58583333333333
2003-02-16,22.06,95.55,39.92208333333333
2003-02-17,19.33,74.71,37.372499999999995
2003-02-18,19.15,213.23,66.0675
2003-02-19,22.07,214.96,93.61791666666666
2003-02-20,25.32,370.23,78.5175
2003-02-21,22.08,378.56,105.90958333333333
