Date,Clean_Coal_Generation,Trend_Coal_Generation
8/11/2021,31823.82205,39040.35867
8/12/2021,37129.79635,38570.68056
8/13/2021,37869.52808,38103.96519
8/14/2021,36189.38834,37640.82325
8/15/2021,36001.29562,37181.85841
8/16/2021,35908.4124,36727.66625
8/17/2021,35897.11131,36278.83333
8/18/2021,34191.69867,35835.93622
8/19/2021,34174.89708,35399.54061
8/20/2021,34957.12302,34970.20033
8/21/2021,35435.91809,34548.45656
8/22/2021,34365.11616,34134.83695
8/23/2021,32633.39447,33729.85479
8/24/2021,30097.40047,33334.00829
8/25/2021,35726.06374,32947.7798
8/26/2021,36096.51045,32571.6351
8/27/2021,36606.4492,32206.02277
8/28/2021,34312.33931,31851.37351
8/29/2021,36453.47946,31508.09957
8/30/2021,38005.89549,31176.59422
8/31/2021,37685.28932,30857.23119
9/1/2021,31448.32187,30550.36423
9/2/2021,27181.69345,30256.32667
9/3/2021,34870.03691,29975.43104
9/4/2021,33638.85641,29707.96869
9/5/2021,33732.96251,29454.20952
9/6/2021,33797.17838,29214.4017
9/7/2021,34470.02628,28988.77142
9/8/2021,35461.92157,28777.52276
9/9/2021,35200.71398,28580.83751
9/10/2021,33483.01029,28398.87507
9/11/2021,31812.5142,28231.77242
9/12/2021,26453.29385,28079.64406
9/13/2021,25380.34347,27942.58207
9/14/2021,26492.11542,27820.65613
9/15/2021,25611.46863,27713.91363
9/16/2021,26309.02026,27622.37982
9/17/2021,24676.93036,27546.05793
9/18/2021,26251.51961,27484.92943
9/19/2021,26238.08789,27438.95424
9/20/2021,29727.65694,27408.07097
9/21/2021,28064.88557,27392.19728
9/22/2021,26104.8809,27391.23017
9/23/2021,27453.18215,27405.04634
9/24/2021,28371.55477,27433.50259
9/25/2021,20700.58786,27476.43624
9/26/2021,20835.19987,27533.66555
9/27/2021,27768.40293,27604.9902
9/28/2021,26146.30324,27690.19177
9/29/2021,25986.2203,27789.03422
9/30/2021,26276.20189,27901.26448
10/1/2021,28591.6115,28026.61292
10/2/2021,29476.93013,28164.79393
10/3/2021,27035.74894,28315.50655
10/4/2021,32027.37424,28478.43496
10/5/2021,32938.28709,28653.24919
10/6/2021,32440.77447,28839.60561
10/7/2021,33688.56667,29037.14768
10/8/2021,33465.95432,29245.50647
10/9/2021,31583.55401,29464.30136
10/10/2021,32407.31363,29693.14065
10/11/2021,35230.25498,29931.62222
10/12/2021,34804.29497,30179.33418
10/13/2021,35122.7293,30435.85549
10/14/2021,36595.84379,30700.75667
10/15/2021,32988.17564,30973.60039
10/16/2021,34638.2893,31253.94215
10/17/2021,34433.82243,31541.33092
10/18/2021,32006.38922,31835.30977
10/19/2021,32222.2385,32135.41653
10/20/2021,31246.29866,32441.18442
10/21/2021,31617.57774,32752.14267
10/22/2021,35475.62858,33067.81714
10/23/2021,34337.84448,33387.73092
10/24/2021,32007.97785,33711.40497
10/25/2021,27872.32919,34038.3587
10/26/2021,25846.24948,34368.11054
10/27/2021,26081.08257,34700.17855
10/28/2021,28175.404,35034.08098
10/29/2021,33968.11979,35369.3368
10/30/2021,34534.4445,35705.46628
10/31/2021,34652.70878,36041.99153
11/1/2021,36424.56083,36378.437
11/2/2021,35953.54348,36714.33002
11/3/2021,36187.0013,37049.20128
11/4/2021,35245.6368,37382.58536
11/5/2021,35589.43428,37714.02116
11/6/2021,34580.16838,38043.05243
11/7/2021,35113.54261,38369.22817
11/8/2021,34937.84909,38692.10312
11/9/2021,37041.02042,39011.23817
11/10/2021,36672.05181,39326.20081
11/11/2021,39523.90021,39636.56552
11/12/2021,35304.91602,39941.9142
11/13/2021,36347.57079,40241.83654
11/14/2021,40889.816,40535.9304
11/15/2021,39666.84566,40823.80223
11/16/2021,42532.63223,41105.06736
